source_url,strict_member_name,permissive_member_name,merged_member_name,strict_position_count,permissive_position_count,merged_position_count,strict_contact_count,permissive_contact_count,merged_contact_count,strict_education_count,permissive_education_count,merged_education_count,strict_research_area_count,permissive_research_area_count,merged_research_area_count,strict_activity_count,permissive_activity_count,merged_activity_count,strict_publication_count,permissive_publication_count,merged_publication_count,strict_news_count,permissive_news_count,merged_news_count,strict_research_areas,permissive_research_areas,permissive_strict_research_area_count,permissive_strict_research_areas,merged_research_areas,permissive_only_research_areas,strict_positions_preview,permissive_positions_preview,merged_positions_preview,strict_activity_preview,permissive_activity_preview,merged_activity_preview
https://profiles.ucalgary.ca/audrey-ann-deneault,Audrey-Ann Deneault,Audrey-Ann Deneault,Audrey-Ann Deneault,2,2,2,1,1,1,3,3,3,3,4,4,0,0,0,0,0,0,0,0,0,youth mental health | knowing how different family members beyond mothers (e | mental health,youth mental health | knowing how different family members beyond mothers (e | mental health | mental health my research seeks,0,,youth mental health | knowing how different family members beyond mothers (e | mental health | mental health my research seeks,mental health my research seeks,Associate Member | Hotchkiss Brain Institute,Associate Member | Hotchkiss Brain Institute,Associate Member | Hotchkiss Brain Institute,,,
https://profiles.ucalgary.ca/beverly-lynn-adams,Beverly Lynn Adams,Beverly Lynn Adams,Beverly Lynn Adams,6,6,6,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,early psychosis | schizophrenia | obsessive compulsive disorder,early psychosis | schizophrenia | obsessive compulsive disorder,0,,early psychosis | schizophrenia | obsessive compulsive disorder,,Professor | Cumming School of Medicine | Full Member,Professor | Cumming School of Medicine | Full Member,Professor | Cumming School of Medicine | Full Member,,,
https://profiles.ucalgary.ca/bijoy-menon,Bijoy Menon,Bijoy Menon,Bijoy Menon,6,6,6,1,1,1,1,1,1,3,5,5,5,5,5,1,1,1,0,0,0,knowledge translation | stroke | clinical outcomes,knowledge translation | stroke | clinical outcomes | clinicaltrials. gov clinicaltrials. gov identifier: nct03889249 | clinicaltrials. gov,0,,knowledge translation | stroke | clinical outcomes | clinicaltrials. gov clinicaltrials. gov identifier: nct03889249 | clinicaltrials. gov,clinicaltrials. gov clinicaltrials. gov identifier: nct03889249 | clinicaltrials. gov,Professor | Cumming School of Medicine | Cumming School of Medicine,Professor | Cumming School of Medicine | Cumming School of Medicine,Professor | Cumming School of Medicine | Cumming School of Medicine,"AcT is a Pragmatic Phase III randomized open-label registry-based trial with blinded end-point assessment. Enrolled acute ischemic stroke patients will be eligible to receive intravenous thrombolysis  | Over the three year study period, 1,600 patients will be treated with tPA or TNK, with followup at 90 days. The primary outcome measure will be a modified Rankin Scale (mRS) 0 or 1 at 90-120 days. | A description of this clinical trial is available on http://www.ClinicalTrials.gov ClinicalTrials.gov Identifier: NCT03889249","AcT is a Pragmatic Phase III randomized open-label registry-based trial with blinded end-point assessment. Enrolled acute ischemic stroke patients will be eligible to receive intravenous thrombolysis  | Over the three year study period, 1,600 patients will be treated with tPA or TNK, with followup at 90 days. The primary outcome measure will be a modified Rankin Scale (mRS) 0 or 1 at 90-120 days. | A description of this clinical trial is available on http://www.ClinicalTrials.gov ClinicalTrials.gov Identifier: NCT03889249","AcT is a Pragmatic Phase III randomized open-label registry-based trial with blinded end-point assessment. Enrolled acute ischemic stroke patients will be eligible to receive intravenous thrombolysis  | Over the three year study period, 1,600 patients will be treated with tPA or TNK, with followup at 90 days. The primary outcome measure will be a modified Rankin Scale (mRS) 0 or 1 at 90-120 days. | A description of this clinical trial is available on http://www.ClinicalTrials.gov ClinicalTrials.gov Identifier: NCT03889249"
https://profiles.ucalgary.ca/bin-hu,Bin Hu,Bin Hu,Bin Hu,4,4,4,3,3,3,2,2,2,9,12,12,40,40,40,0,0,0,0,0,0,brain development | brain stimulation | parkinson disease | thalamic stimulation in the cortex | autism | applications of instrumental learning | cognitive decline in neurodegenerative diseases | 3) neurobiological circuits | system underlying music-induced paradoxical movement in pd,brain development | brain stimulation | parkinson disease | thalamic stimulation in the cortex | autism | applications of instrumental learning | cognitive decline in neurodegenerative diseases | 3) neurobiological circuits | system underlying music-induced paradoxical movement in pd | journal of physiology | journal of neurophysiology | j neurophysiol 100: 327-335,0,,brain development | brain stimulation | parkinson disease | thalamic stimulation in the cortex | autism | applications of instrumental learning | cognitive decline in neurodegenerative diseases | 3) neurobiological circuits | system underlying music-induced paradoxical movement in pd | journal of physiology | journal of neurophysiology | j neurophysiol 100: 327-335,journal of physiology | journal of neurophysiology | j neurophysiol 100: 327-335,Professor - Medicine | Cumming School of Medicine | Full Member,Professor - Medicine | Cumming School of Medicine | Full Member,Professor - Medicine | Cumming School of Medicine | Full Member,"commendation, 2017 | award, 2014 | award (honourable mention), 2014","commendation, 2017 | award, 2014 | award (honourable mention), 2014","commendation, 2017 | award, 2014 | award (honourable mention), 2014"
https://profiles.ucalgary.ca/boguslaw-tomanek,Boguslaw Tomanek,Boguslaw Tomanek,Boguslaw Tomanek,3,3,3,2,2,2,1,1,1,6,8,8,0,5,5,0,0,0,0,0,0,pain | functional magnetic resonance imaging | molecular mr imaging of brain cancer | alzheimer disease | stroke | innovative approaches in health research,pain | functional magnetic resonance imaging | molecular mr imaging of brain cancer | alzheimer disease | stroke | innovative approaches in health research | permanent magnet for “gradient-free” mri (nserc discovery) | compact magnet for mri (nserc discovery),0,,pain | functional magnetic resonance imaging | molecular mr imaging of brain cancer | alzheimer disease | stroke | innovative approaches in health research | permanent magnet for “gradient-free” mri (nserc discovery) | compact magnet for mri (nserc discovery),permanent magnet for “gradient-free” mri (nserc discovery) | compact magnet for mri (nserc discovery),Adjunct Assistant Professor | Hotchkiss Brain Institute | Associate Member,Adjunct Assistant Professor | Hotchkiss Brain Institute | Associate Member,Adjunct Assistant Professor | Hotchkiss Brain Institute | Associate Member,,Projects Permanent magnet for “gradient-free” MRI (NSERC Discovery) The design of a light and compact magnet for MRI (NS | Permanent magnet for “gradient-free” MRI (NSERC Discovery) | The design of a light and compact magnet for MRI (NSERC Discovery),Projects Permanent magnet for “gradient-free” MRI (NSERC Discovery) The design of a light and compact magnet for MRI (NS | Permanent magnet for “gradient-free” MRI (NSERC Discovery) | The design of a light and compact magnet for MRI (NSERC Discovery)
https://profiles.ucalgary.ca/bonnie-kaplan,Bonnie Kaplan,Bonnie Kaplan,Bonnie Kaplan,7,7,7,1,1,1,0,0,0,7,10,10,2,2,2,0,0,0,0,0,0,mental health – particularly | contribution of nutrition to mental health | rogers prize for excellence in integrative | partly for her book the better brain | treatment to the forefront of mental health care | mental health | maternal health,"mental health – particularly | contribution of nutrition to mental health | rogers prize for excellence in integrative | partly for her book the better brain | treatment to the forefront of mental health care | mental health | maternal health | behaviour, mental health, maternal health, nutrition | better brain | research behaviour",0,,"mental health – particularly | contribution of nutrition to mental health | rogers prize for excellence in integrative | partly for her book the better brain | treatment to the forefront of mental health care | mental health | maternal health | behaviour, mental health, maternal health, nutrition | better brain | research behaviour","behaviour, mental health, maternal health, nutrition | better brain | research behaviour",Professor Emeritus | Cumming School of Medicine | Cumming School of Medicine,Professor Emeritus | Cumming School of Medicine | Cumming School of Medicine,Professor Emeritus | Cumming School of Medicine | Cumming School of Medicine,Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025),Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025),Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025)
https://profiles.ucalgary.ca/bradley-gordon-goodyear,Bradley Gordon Goodyear,Bradley Gordon Goodyear,Bradley Gordon Goodyear,4,4,4,2,2,2,3,3,3,8,8,8,0,0,0,0,0,0,0,0,0,epilepsy | movement disorders | multiple sclerosis | traumatic brain injury | as well as the interaction between the brain | peripheral inflammatory disease processes | imaging studies include | predict patient outcomes,epilepsy | movement disorders | multiple sclerosis | traumatic brain injury | as well as the interaction between the brain | peripheral inflammatory disease processes | imaging studies include | predict patient outcomes,0,,epilepsy | movement disorders | multiple sclerosis | traumatic brain injury | as well as the interaction between the brain | peripheral inflammatory disease processes | imaging studies include | predict patient outcomes,,Associate Professor | Cumming School of Medicine | Full Member,Associate Professor | Cumming School of Medicine | Full Member,Associate Professor | Cumming School of Medicine | Full Member,,,
https://profiles.ucalgary.ca/brandy-callahan,Brandy Callahan,Brandy Callahan,Brandy Callahan,6,6,6,1,1,1,2,2,2,5,5,5,2,2,2,0,0,0,0,0,0,dementia | bipolar disorder | attention deficit disorder | neuroimaging | contributes to improving the diagnosis of neurocognitive disorders,dementia | bipolar disorder | attention deficit disorder | neuroimaging | contributes to improving the diagnosis of neurocognitive disorders,0,,dementia | bipolar disorder | attention deficit disorder | neuroimaging | contributes to improving the diagnosis of neurocognitive disorders,,Chair: CIHR Tier 2 Canada Research Chair in Adult Clinical Neuropsychology | Faculty of Arts | Associate Professor,Chair: CIHR Tier 2 Canada Research Chair in Adult Clinical Neuropsychology | Faculty of Arts | Associate Professor,Chair: CIHR Tier 2 Canada Research Chair in Adult Clinical Neuropsychology | Faculty of Arts | Associate Professor,Course number Course title Semester | PSYC 585 Advanced Themes in Psychopathology Winter 2022,Course number Course title Semester | PSYC 585 Advanced Themes in Psychopathology Winter 2022,Course number Course title Semester | PSYC 585 Advanced Themes in Psychopathology Winter 2022
https://profiles.ucalgary.ca/brian-brooks,Brian Brooks,Brian Brooks,Brian Brooks,8,8,8,1,1,1,3,3,3,12,12,12,1,1,1,0,0,0,0,0,0,brain injury | health outcomes | psychosocial outcomes | prognosticate after brain injury | understand neurobiopsychosocial markers of the post-concussion syndrome | evaluate long-term outcomes from brain injury | treatment of those already with post-concussion syndrome) | and prognosticate after brain injury | neuroimaging | adolescents with acquired brain injuries | neuropsychological outcomes of children | focused on the neuropsychological outcomes of children,brain injury | health outcomes | psychosocial outcomes | prognosticate after brain injury | understand neurobiopsychosocial markers of the post-concussion syndrome | evaluate long-term outcomes from brain injury | treatment of those already with post-concussion syndrome) | and prognosticate after brain injury | neuroimaging | adolescents with acquired brain injuries | neuropsychological outcomes of children | focused on the neuropsychological outcomes of children,0,,brain injury | health outcomes | psychosocial outcomes | prognosticate after brain injury | understand neurobiopsychosocial markers of the post-concussion syndrome | evaluate long-term outcomes from brain injury | treatment of those already with post-concussion syndrome) | and prognosticate after brain injury | neuroimaging | adolescents with acquired brain injuries | neuropsychological outcomes of children | focused on the neuropsychological outcomes of children,,Adjunct Assistant Professor | Cumming School of Medicine | Adjunct Associate Professor,Adjunct Assistant Professor | Cumming School of Medicine | Adjunct Associate Professor,Adjunct Assistant Professor | Cumming School of Medicine | Adjunct Associate Professor,Child Health and Wellness (2020-2025),Child Health and Wellness (2020-2025),Child Health and Wellness (2020-2025)
https://profiles.ucalgary.ca/brian-herbert-bland,Brian Herbert Bland,Brian Herbert Bland,Brian Herbert Bland,4,4,4,1,1,1,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,sensorimotor integration | limbic cortex | posterior hypothalamus | hippocampal formation,sensorimotor integration | limbic cortex | posterior hypothalamus | hippocampal formation,0,,sensorimotor integration | limbic cortex | posterior hypothalamus | hippocampal formation,,Professor Emeritus | Faculty of Arts | Emeritus Member,Professor Emeritus | Faculty of Arts | Emeritus Member,Professor Emeritus | Faculty of Arts | Emeritus Member,,,
https://profiles.ucalgary.ca/brittany-martin,Brittany Martin,Brittany Martin,Brittany Martin,5,5,5,2,2,2,2,2,2,10,20,20,10,10,10,26,26,26,0,0,0,brain and cognition | mental health capacity in schools | socially empowered learning | mathison centre for mental health research | new zealand: a case of socially empowered learning | social enterprise | other socially empowered learning | social enterprise in schools | organizational outcomes | empowerment in post-trauma contexts,brain and cognition | mental health capacity in schools | socially empowered learning | mathison centre for mental health research | new zealand: a case of socially empowered learning | social enterprise | other socially empowered learning | social enterprise in schools | organizational outcomes | empowerment in post-trauma contexts | health and life | c. . journal of applied developmental psychology. 76 | learning. 11(2) | journal of applied developmental psychology | journal of teaching and learning | journal articles art-making promotes mental health: a solution for schools | art-making promotes mental health: a solution for schools | teaching the arts as a second language: a school-wide policy approach to arts integration | brain smoothies in schools: building mental health capacity | enabling artistic teachers: effects of professional learning for artistry of instructional design,0,,brain and cognition | mental health capacity in schools | socially empowered learning | mathison centre for mental health research | new zealand: a case of socially empowered learning | social enterprise | other socially empowered learning | social enterprise in schools | organizational outcomes | empowerment in post-trauma contexts | health and life | c. . journal of applied developmental psychology. 76 | learning. 11(2) | journal of applied developmental psychology | journal of teaching and learning | journal articles art-making promotes mental health: a solution for schools | art-making promotes mental health: a solution for schools | teaching the arts as a second language: a school-wide policy approach to arts integration | brain smoothies in schools: building mental health capacity | enabling artistic teachers: effects of professional learning for artistry of instructional design,health and life | c. . journal of applied developmental psychology. 76 | learning. 11(2) | journal of applied developmental psychology | journal of teaching and learning | journal articles art-making promotes mental health: a solution for schools | art-making promotes mental health: a solution for schools | teaching the arts as a second language: a school-wide policy approach to arts integration | brain smoothies in schools: building mental health capacity | enabling artistic teachers: effects of professional learning for artistry of instructional design,Associate Professor | Arts Education & Leadership | Associate Member,Associate Professor | Arts Education & Leadership | Associate Member,Associate Professor | Arts Education & Leadership | Associate Member,"Werklund School of Education Teaching Excellence Award, Werklund School of Education. 2024 | Science Breakthrough of the Year Award Finalist - Art & Mental Health, Falling Walls International Science Platform. 2020 | Werklund School of Education Teaching Award Nominee, 2017","Werklund School of Education Teaching Excellence Award, Werklund School of Education. 2024 | Science Breakthrough of the Year Award Finalist - Art & Mental Health, Falling Walls International Science Platform. 2020 | Werklund School of Education Teaching Award Nominee, 2017","Werklund School of Education Teaching Excellence Award, Werklund School of Education. 2024 | Science Breakthrough of the Year Award Finalist - Art & Mental Health, Falling Walls International Science Platform. 2020 | Werklund School of Education Teaching Award Nominee, 2017"
https://profiles.ucalgary.ca/bryan-yipp,Bryan Yipp,Bryan Yipp,Bryan Yipp,4,4,4,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1,0,0,0,how lung sensory neurons | immune system interact | brain body connections,how lung sensory neurons | immune system interact | brain body connections,0,,how lung sensory neurons | immune system interact | brain body connections,,Full Professor | Cumming School of Medicine | Full Member,Full Professor | Cumming School of Medicine | Full Member,Full Professor | Cumming School of Medicine | Full Member,Brain and Mental Health (2015-2021),Brain and Mental Health (2015-2021),Brain and Mental Health (2015-2021)
https://profiles.ucalgary.ca/camila-aquino,Camila Aquino,Camila Aquino,Camila Aquino,5,5,5,4,4,4,4,4,4,5,5,5,7,7,7,1,1,1,0,0,0,movement disorders | parkinson disease | work spans clinical trial design | industry-sponsored clinical trials | clinical outcomes,movement disorders | parkinson disease | work spans clinical trial design | industry-sponsored clinical trials | clinical outcomes,0,,movement disorders | parkinson disease | work spans clinical trial design | industry-sponsored clinical trials | clinical outcomes,,Assistant Professor | Cumming School of Medicine | Cumming School of Medicine,Assistant Professor | Cumming School of Medicine | Cumming School of Medicine,Assistant Professor | Cumming School of Medicine | Cumming School of Medicine,"Brain and Mental Health (2015-2021) | Awards: | In 2025, I received the Parkinson Canada New Investigator Award for my project on understanding patient preferences and personalizing device-aided therapies for Parkinson's disease. I was selected for","Brain and Mental Health (2015-2021) | Awards: | In 2025, I received the Parkinson Canada New Investigator Award for my project on understanding patient preferences and personalizing device-aided therapies for Parkinson's disease. I was selected for","Brain and Mental Health (2015-2021) | Awards: | In 2025, I received the Parkinson Canada New Investigator Award for my project on understanding patient preferences and personalizing device-aided therapies for Parkinson's disease. I was selected for"
https://profiles.ucalgary.ca/candice-poon,Candice Poon,Candice Poon,Candice Poon,5,5,5,3,3,3,1,1,1,11,12,12,3,3,3,0,0,0,0,0,0,interactions between perivascular stromal cells | immune cells in glioma | brain metastases (gbmet) | ai-assisted imaging | work also extends to drug development | a particular interest in targeting the perivascular space | key factor in cancer progression | if you’re passionate about translational brain cancer research | immunology under the supervision of dr | canadian neurosurgical society k | poon enjoys spending time with her family,interactions between perivascular stromal cells | immune cells in glioma | brain metastases (gbmet) | ai-assisted imaging | work also extends to drug development | a particular interest in targeting the perivascular space | key factor in cancer progression | if you’re passionate about translational brain cancer research | immunology under the supervision of dr | canadian neurosurgical society k | poon enjoys spending time with her family | health and life,0,,interactions between perivascular stromal cells | immune cells in glioma | brain metastases (gbmet) | ai-assisted imaging | work also extends to drug development | a particular interest in targeting the perivascular space | key factor in cancer progression | if you’re passionate about translational brain cancer research | immunology under the supervision of dr | canadian neurosurgical society k | poon enjoys spending time with her family | health and life,health and life,Full Member | Hotchkiss Brain Institute | Arnie Charbonneau Cancer Institute,Full Member | Hotchkiss Brain Institute | Arnie Charbonneau Cancer Institute,Full Member | Hotchkiss Brain Institute | Arnie Charbonneau Cancer Institute,Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025) | Health and Life,Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025) | Health and Life,Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025) | Health and Life
https://profiles.ucalgary.ca/carlos-camara-lemarroy,Carlos Camara-Lemarroy,Carlos Camara-Lemarroy,Carlos Camara-Lemarroy,4,4,4,2,2,2,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,multiple sclerosis | its dysfunction has lacked attention | axonal injury | immune modulating properties),multiple sclerosis | its dysfunction has lacked attention | axonal injury | immune modulating properties),0,,multiple sclerosis | its dysfunction has lacked attention | axonal injury | immune modulating properties),,Assistant Professor | Cumming School of Medicine | Full Member,Assistant Professor | Cumming School of Medicine | Full Member,Assistant Professor | Cumming School of Medicine | Full Member,,,
https://profiles.ucalgary.ca/carly-mcmorris,Carly McMorris,Carly McMorris,Carly McMorris,10,10,10,3,3,3,3,3,3,15,33,33,43,43,43,44,44,44,0,0,0,autism | adolescents with neurodevelopmental disorders (ndds) | fetal alcohol spectrum disorder (fasd) | youth mental health | child development | developmental psychopathology | eating disorders | neurodevelopmental disorders | child health | developmental biopsychosocial cognitive-behavioural | improving the health | adolescents with neurodevelopmental disorders (ndd) | community factors predict such outcomes | mental health services | depression,"autism | adolescents with neurodevelopmental disorders (ndds) | fetal alcohol spectrum disorder (fasd) | youth mental health | child development | developmental psychopathology | eating disorders | neurodevelopmental disorders | child health | developmental biopsychosocial cognitive-behavioural | improving the health | adolescents with neurodevelopmental disorders (ndd) | community factors predict such outcomes | mental health services | depression | theoretical orientations: developmental biopsychosocial cognitive-behavioural scholarly activity dr | lastly, she aims to identify ways to prevent mental health issues from developing | research areas of research theoretical orientations: developmental biopsychosocial cognitive-behavioural scholarly activity dr | 3) reducing stress | anxiety in caregivers | physiological risk factors (cerebrum) | 5) brain development | 5) brain development and internalizing symptoms in youth with fetal alcohol spectrum disorder | need for training for community clinicians | mental health issues | health service use patterns | adults with cerebral palsy: physical and mental health issues and health service use patterns | concerns in early development | internalizing mental health issues in individuals with neurodevelopmental disorders: implications for practitioners | youth with tic disorders: a pharmacoepidemiologic study | gestational age on long-term child health.. cairncross | roles of the underlying cause of delivery and gestational age on long-term child health | gestational age on long-term child health",0,,"autism | adolescents with neurodevelopmental disorders (ndds) | fetal alcohol spectrum disorder (fasd) | youth mental health | child development | developmental psychopathology | eating disorders | neurodevelopmental disorders | child health | developmental biopsychosocial cognitive-behavioural | improving the health | adolescents with neurodevelopmental disorders (ndd) | community factors predict such outcomes | mental health services | depression | theoretical orientations: developmental biopsychosocial cognitive-behavioural scholarly activity dr | lastly, she aims to identify ways to prevent mental health issues from developing | research areas of research theoretical orientations: developmental biopsychosocial cognitive-behavioural scholarly activity dr | 3) reducing stress | anxiety in caregivers | physiological risk factors (cerebrum) | 5) brain development | 5) brain development and internalizing symptoms in youth with fetal alcohol spectrum disorder | need for training for community clinicians | mental health issues | health service use patterns | adults with cerebral palsy: physical and mental health issues and health service use patterns | concerns in early development | internalizing mental health issues in individuals with neurodevelopmental disorders: implications for practitioners | youth with tic disorders: a pharmacoepidemiologic study | gestational age on long-term child health.. cairncross | roles of the underlying cause of delivery and gestational age on long-term child health | gestational age on long-term child health","theoretical orientations: developmental biopsychosocial cognitive-behavioural scholarly activity dr | lastly, she aims to identify ways to prevent mental health issues from developing | research areas of research theoretical orientations: developmental biopsychosocial cognitive-behavioural scholarly activity dr | 3) reducing stress | anxiety in caregivers | physiological risk factors (cerebrum) | 5) brain development | 5) brain development and internalizing symptoms in youth with fetal alcohol spectrum disorder | need for training for community clinicians | mental health issues | health service use patterns | adults with cerebral palsy: physical and mental health issues and health service use patterns | concerns in early development | internalizing mental health issues in individuals with neurodevelopmental disorders: implications for practitioners | youth with tic disorders: a pharmacoepidemiologic study | gestational age on long-term child health.. cairncross | roles of the underlying cause of delivery and gestational age on long-term child health | gestational age on long-term child health",Associate Professor | Werklund School of Education | Adjunct Associate Professor,Associate Professor | Werklund School of Education | Adjunct Associate Professor,Associate Professor | Werklund School of Education | Adjunct Associate Professor,Course number Course title Semester | EDPS 685 LEC 01 01 Child and Adolescent Counsel Winter 2018 - 2021 | EDPS 763 LAB 01 B01 School&Clinical-based Intrvn's 2021,Course number Course title Semester | EDPS 685 LEC 01 01 Child and Adolescent Counsel Winter 2018 - 2021 | EDPS 763 LAB 01 B01 School&Clinical-based Intrvn's 2021,Course number Course title Semester | EDPS 685 LEC 01 01 Child and Adolescent Counsel Winter 2018 - 2021 | EDPS 763 LAB 01 B01 School&Clinical-based Intrvn's 2021
https://profiles.ucalgary.ca/carol-schuurmans,Carol Schuurmans,Carol Schuurmans,Carol Schuurmans,4,4,4,2,2,2,4,4,4,2,2,2,9,9,9,0,0,0,0,0,0,members of the pleiomorphic adenoma gene (plag) family | proneuronal gene function,members of the pleiomorphic adenoma gene (plag) family | proneuronal gene function,0,,members of the pleiomorphic adenoma gene (plag) family | proneuronal gene function,,Associate Professor | Cumming School of Medicine | Associate Member,Associate Professor | Cumming School of Medicine | Associate Member,Associate Professor | Cumming School of Medicine | Associate Member,"award, 2015 | award, 2012 | Department of Biochemistry and Molecular Biology, Leica Associate Professor Award, 2007","award, 2015 | award, 2012 | Department of Biochemistry and Molecular Biology, Leica Associate Professor Award, 2007","award, 2015 | award, 2012 | Department of Biochemistry and Molecular Biology, Leica Associate Professor Award, 2007"
https://profiles.ucalgary.ca/carolyn-emery,Carolyn Emery,Carolyn Emery,Carolyn Emery,10,10,10,2,2,2,3,3,3,4,4,4,24,24,24,0,0,0,0,0,0,sport-related concussion | injury prevention in youth sport | para sport | equity deserving youth sport communities,sport-related concussion | injury prevention in youth sport | para sport | equity deserving youth sport communities,0,,sport-related concussion | injury prevention in youth sport | para sport | equity deserving youth sport communities,,Professor | Faculty of Kinesiology | Chair,Professor | Faculty of Kinesiology | Chair,Professor | Faculty of Kinesiology | Chair,"Presidential Coin, Canadian Academy of Sport and Exercise Medicine . 2022 | Medal of Distinction, Canadian Physiotherapy Association. 2021 | Killam Annual Professor Award, Killam Laureates. 2021","Presidential Coin, Canadian Academy of Sport and Exercise Medicine . 2022 | Medal of Distinction, Canadian Physiotherapy Association. 2021 | Killam Annual Professor Award, Killam Laureates. 2021","Presidential Coin, Canadian Academy of Sport and Exercise Medicine . 2022 | Medal of Distinction, Canadian Physiotherapy Association. 2021 | Killam Annual Professor Award, Killam Laureates. 2021"
https://profiles.ucalgary.ca/catherine-lebel,Catherine Lebel,Catherine Lebel,Catherine Lebel,9,9,9,2,2,2,2,2,2,7,21,21,14,14,14,1,1,1,0,0,0,brain development | neurodevelopmental disorders | neuroimaging | how brain maturation | depression | impacts of prenatal stress | children's brain structure,brain development | neurodevelopmental disorders | neuroimaging | how brain maturation | depression | impacts of prenatal stress | children's brain structure | research uses magnetic resonance imaging (mri) to study brain development in children and adolescents | white matter development in youth | prenatal stress and child brain development | neurological difficulties | structural brain alterations | fetal alcohol spectrum disorder (fasd) | neurodevelopmental disorder associated with pae | youth with pae | mental health | structural brain connectivity | pae and structural brain connectivity | typical brain development my lab aims to characterize typical brain development across childhood | typical brain development | lab aims to characterize typical brain development across childhood,0,,brain development | neurodevelopmental disorders | neuroimaging | how brain maturation | depression | impacts of prenatal stress | children's brain structure | research uses magnetic resonance imaging (mri) to study brain development in children and adolescents | white matter development in youth | prenatal stress and child brain development | neurological difficulties | structural brain alterations | fetal alcohol spectrum disorder (fasd) | neurodevelopmental disorder associated with pae | youth with pae | mental health | structural brain connectivity | pae and structural brain connectivity | typical brain development my lab aims to characterize typical brain development across childhood | typical brain development | lab aims to characterize typical brain development across childhood,research uses magnetic resonance imaging (mri) to study brain development in children and adolescents | white matter development in youth | prenatal stress and child brain development | neurological difficulties | structural brain alterations | fetal alcohol spectrum disorder (fasd) | neurodevelopmental disorder associated with pae | youth with pae | mental health | structural brain connectivity | pae and structural brain connectivity | typical brain development my lab aims to characterize typical brain development across childhood | typical brain development | lab aims to characterize typical brain development across childhood,Professor | Cumming School of Medicine | Child Brain & Mental Health Program Director,Professor | Cumming School of Medicine | Child Brain & Mental Health Program Director,Professor | Cumming School of Medicine | Child Brain & Mental Health Program Director,"We study the impacts of prenatal stress, anxiety, and depression on children's outcomes including brain structure and function. One part of this theme is a large study of prenatal stress during COVID- | We study children's brain structure and function primarily using magnetic resonance imaging (MRI) to measure brain volumes, cortical thickness, as well as structural and functional connectivity. | Prenatal depression symptoms and child amygdala connectivity","We study the impacts of prenatal stress, anxiety, and depression on children's outcomes including brain structure and function. One part of this theme is a large study of prenatal stress during COVID- | We study children's brain structure and function primarily using magnetic resonance imaging (MRI) to measure brain volumes, cortical thickness, as well as structural and functional connectivity. | Prenatal depression symptoms and child amygdala connectivity","We study the impacts of prenatal stress, anxiety, and depression on children's outcomes including brain structure and function. One part of this theme is a large study of prenatal stress during COVID- | We study children's brain structure and function primarily using magnetic resonance imaging (MRI) to measure brain volumes, cortical thickness, as well as structural and functional connectivity. | Prenatal depression symptoms and child amygdala connectivity"
https://profiles.ucalgary.ca/chad-bousman,Chad Bousman,Chad Bousman,Chad Bousman,2,2,2,1,1,1,5,5,5,3,5,5,11,11,11,1,1,1,0,0,0,mental illness | schizophrenia | depression,"mental illness | schizophrenia | depression | genomics, mental illness, pharmacotherapy, pharmacogenomics | research genomics",0,,"mental illness | schizophrenia | depression | genomics, mental illness, pharmacotherapy, pharmacogenomics | research genomics","genomics, mental illness, pharmacotherapy, pharmacogenomics | research genomics",Associate Professor | Cumming School of Medicine,Associate Professor | Cumming School of Medicine,Associate Professor | Cumming School of Medicine,"Course number Course title Semester | MDPR 611 Pharmacogenomics Spring | Career Development Fellowship, National Health and Medical Research Council, Australia. 2017","Course number Course title Semester | MDPR 611 Pharmacogenomics Spring | Career Development Fellowship, National Health and Medical Research Council, Australia. 2017","Course number Course title Semester | MDPR 611 Pharmacogenomics Spring | Career Development Fellowship, National Health and Medical Research Council, Australia. 2017"
https://profiles.ucalgary.ca/chantel-debert,Chantel Debert,Chantel Debert,Chantel Debert,9,9,9,1,1,1,0,0,0,5,5,5,3,3,3,1,1,1,0,0,0,brain injury | post-concussion symptoms | outcomes in concussion | traumatic brain injury | prognostic biomarkers,brain injury | post-concussion symptoms | outcomes in concussion | traumatic brain injury | prognostic biomarkers,0,,brain injury | post-concussion symptoms | outcomes in concussion | traumatic brain injury | prognostic biomarkers,,Associate Professor | Physical Medicine and Rehabilitation | Full Member,Associate Professor | Physical Medicine and Rehabilitation | Full Member,Associate Professor | Physical Medicine and Rehabilitation | Full Member,https://cumming.ucalgary.ca/bnr/participants | Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025),https://cumming.ucalgary.ca/bnr/participants | Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025),https://cumming.ucalgary.ca/bnr/participants | Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025)
